mean,std,min_flux,max_flux,range,n_dips,avg_dip_depth,max_dip_duration,skewness,kurtosis,LABEL
2.7710040663121704,195.7368668100452,-1686.95,783.26,2470.21,80,-759.830875,9,-1.7122821154732857,15.026184302190316,2
-5.329324366593681,127.11821953052018,-2467.23,277.66,2744.89,53,-450.908679245283,10,-5.756069539471177,98.68689011117048,2
-3.2122833906787616,61.63164112515226,-233.34,525.71,759.0500000000001,65,-156.51707692307693,10,0.3950563856476416,4.464898659817925,2
1.9752048795746011,34.62416962252015,-198.65,384.08,582.73,36,-106.45694444444445,11,2.1975821847806505,20.32492007400712,2
-1206.410287769784,29994.062572255967,-118381.3,150725.8,269107.1,55,-74916.31599999999,5,0.0005912758812979006,0.4306903052533917,2
-5.83129183609634,144.1581722386845,-472.71,2948.63,3421.34,8,-349.19500000000005,2,5.810390013862596,112.98330665020485,2
8.43447294338442,74.40205084191513,-312.24,213.41,525.65,27,-165.2314814814815,4,0.47691138564806024,0.11901092316859563,2
-3.9696027525805455,48.34681066038181,-151.29,561.11,712.4,92,-123.01880434782608,11,0.22631725857974175,5.691669629773749,2
-210.8812073819206,1725.1308150043626,-3465.59,2034.69,5500.280000000001,0,0.0,0,-0.49094099379314815,-0.9728073620940227,2
-0.25574288395370637,34.29547272285232,-184.84,463.42,648.26,99,-94.15989898989898,11,0.5129225000873396,12.49760516013904,2
0.2642946512355337,45.72413058320248,-175.47,1848.18,2023.65,39,-122.2597435897436,8,20.545974081014556,833.626596619884,2
-2.5110572411635896,48.931534908328736,-159.69,819.75,979.44,71,-122.22352112676057,10,1.2586061247099078,24.37402707405326,2
-19.3876696903347,259.7361563567297,-1013.5,1489.63,2503.13,60,-619.1918333333331,10,-0.17636171644297807,0.2650363471076269,2
-12.36010322177041,158.85026311055563,-1174.12,1850.11,3024.2299999999996,71,-937.704647887324,9,-4.4104382065174645,36.973101392570214,2
-6.701429465123552,56.10366504756689,-421.61,253.24,674.85,135,-157.9142962962963,17,-0.898719281779594,2.41622260573822,2
0.20924616827024412,84.24681199435095,-1671.64000000001,711.279999999999,2382.920000000009,16,-790.9993750000158,2,-8.167910352924107,152.1305898495518,1
4.212267751013398,63.0039987481786,-571.030000000006,600.109999999993,1171.139999999999,39,-223.5617948717973,9,2.237662220028825,22.70533044390963,1
0.8914419768649481,41.12202637354033,-334.819999999978,963.98000000001,1298.799999999988,45,-145.06133333332323,17,5.841493289764606,152.4521768112377,1
4.8506725054750595,140.1936814308083,-292.360000000001,1464.33,1756.690000000001,5,-284.9639999999986,3,0.47167451740853084,2.786004260780757,1
33.15948076321668,1675.251694805009,-6054.62,93373.95,99428.56999999999,1,-6054.62,1,54.217353866758174,3012.4254573944004,1
-5.518486080695916,187.73860145533962,-607.959999999992,1547.14,2155.099999999992,107,-474.8973831775659,45,0.26517109003640055,2.6419867776407377,1
0.06320300281512183,8.550776337729237,-46.1300000000001,175.94,222.0700000000001,69,-25.600579710144945,8,3.3409400947399175,68.24877846874392,1
-0.20722552393354213,56.75077743440121,-737.300000000017,540.869999999995,1278.170000000012,93,-180.19602150538202,7,-0.5092992773441832,22.250281077775227,1
5.224081951836281,47.98072342061706,-165.459999999992,1267.27,1432.729999999992,26,-109.29653846153153,5,7.805692494362526,161.55454535588987,1
440.97269940566423,3486.558892253527,-7303.92000000004,9496.33999999997,16800.26000000001,55,-6777.189636363663,52,0.709257972862142,0.4140304962974124,1
2.368451673443773,13.165860402906523,-28.49,306.98,335.47,1,-28.49,1,6.802764728713522,118.3731407907673,1
-0.2690178292159217,99.16904563350312,-933.029999999999,1042.92000000001,1975.950000000009,41,-353.67560975609786,5,-0.15645390082795246,10.35191147233921,1
3.0080731935074745,166.23093934184834,-934.0,618.5,1552.5,78,-397.411025641152,6,-0.047848345564815827,0.3582572346365436,1
0.28489208633090013,5.481376918899772,-17.26,90.1399999999999,107.3999999999999,39,-12.329230769230803,2,2.2320285934754214,26.619516562367142,1
-1.31827650922991,77.44688294453245,-836.140000000014,1169.81,2005.950000000014,59,-300.4772881355978,4,-0.8044255734067921,30.362257796200623,1
0.6331185486393582,18.259503760377736,-21.48,906.2,927.6800000000001,0,0.0,0,40.473474233619804,1932.385885861263,1
2.1654957772913908,25.3331768282957,-313.57,450.2,763.77,34,-103.34705882352932,6,0.8583944039113431,54.14360769999026,1
0.589496402877437,20.183138136234902,-125.64,110.79,236.43,66,-59.82818181818207,30,0.11248757232332368,3.1873685811392853,1
-0.2783891147922182,64.08808960254105,-528.139999999999,581.570000000007,1109.710000000006,63,-216.40634920634605,13,-0.6006111645048782,9.936724757401606,1
2.110428526718272,84.85332506934922,-290.530000000028,988.77999999997,1279.309999999998,29,-199.97793103451045,4,2.974109214831117,25.978141818990053,1
1.1076415389432015,29.460032411229502,-199.17,200.75,399.91999999999996,42,-87.74333333333296,4,0.24111219040814286,3.419242714255658,1
0.9925086018140333,10.163486989038612,-32.7600000000002,221.88,254.64000000000019,1,-32.7600000000002,1,7.394237773254286,110.21822570622497,1
-1.2360056302899445,76.55680192072434,-921.170000000013,3205.44,4126.610000000013,27,-327.03740740741426,5,21.35597204614541,976.2248445977175,1
0.3726994056931019,20.796045654377924,-64.4799999999996,970.190000000001,1034.6700000000005,4,-58.17999999999985,4,32.8363377395919,1492.1905142835878,1
0.7312324053807178,30.857592948657313,-127.01,372.360000000001,499.37000000000097,44,-78.1920454545448,19,2.2960068009262247,19.569555186553508,1
13.788855176724983,183.23973875276798,-448.460000000006,1511.77,1960.230000000006,11,-383.56909090909573,3,0.4206426415722701,0.8386236620429699,1
0.6286768845722004,36.636826520915825,-367.450000000012,435.059999999998,802.51000000001,39,-193.5215384615444,5,-2.297577559430021,40.11533181447765,1
0.7694838911483617,25.788693206400435,-143.849999999999,301.48,445.329999999999,36,-80.05805555555513,9,1.462318926470718,19.398518113655637,1
-4.275364404125471,97.22094665713013,-849.029999999999,935.850000000006,1784.880000000005,61,-306.42475409835885,8,-0.752637870772171,9.796799768143662,1
3.6344447919970526,47.65223180019366,-256.929999999993,661.360000000001,918.289999999994,45,-151.44666666666004,25,1.8831769816918305,22.86025304294075,1
256.1296121363779,743.6829638904987,-826.84,2196.33,3023.17,0,0.0,0,0.8105519339479521,-0.4467364937816414,1
0.9417985611508565,40.54486135406424,-147.95,852.16,1000.1099999999999,15,-95.67466666666694,4,5.1512080223581975,93.99695663931585,1
-0.30152017516450463,26.077010886640494,-116.97,213.599999999999,330.569999999999,78,-68.70628205128227,13,0.22577609851428718,4.483456983996076,1
1.6864028776990532,118.09408240669214,-936.959999999999,777.770000000004,1714.730000000003,62,-428.2437096774177,17,-0.20952793302150247,11.980517880266165,1
7.6092586800125765,274.2548217672816,-33.1499999999999,11651.78,11684.93,0,0.0,0,39.47542789565755,1582.406121904898,1
1.9933969346286988,42.75411291992867,-317.470000000001,814.440000000002,1131.910000000003,46,-106.02260869564978,6,2.6963195832548768,44.287414553848365,1
0.8822771348139353,10.17521602789871,-33.4899999999998,221.02,254.50999999999982,23,-22.098695652173866,3,4.420841587601678,78.94711737440333,1
-1.2211542070693022,27.325143012909148,-210.38,954.639999999999,1165.019999999999,62,-107.33467741935489,55,11.933282114249389,476.2141265327735,1
0.32889271191739067,10.29305070421603,-32.7700000000004,189.61,222.38000000000042,23,-24.20999999999992,3,4.472069103574636,56.68185611618646,1
-0.2178260869567025,15.00906808572019,-91.2800000000002,167.59,258.87000000000023,39,-45.04538461538477,14,0.21867811964123554,6.411298209476007,1
0.765598999057096,77.34105596720657,-267.610000000001,229.080000000002,496.690000000003,79,-184.3035443038022,11,0.0027820052272394193,-0.027796851389006783,1
1.3435470753827632,41.270189271978595,-290.049999999999,436.23,726.2799999999991,61,-133.53770491803306,6,0.36360621446095454,11.678188111135302,1
3.315930559899744,39.20607490270325,-225.67,499.98,725.65,41,-125.9470731707317,9,1.2680054146269422,17.15297780729743,1
4.746759462021418,186.49290821425217,-650.819999999949,829.620000000054,1480.440000000003,65,-442.55369230766786,7,0.18767406449790594,0.4184090745456541,1
0.3683766030650133,7.9795033855773765,-23.0799999999999,189.339999999999,212.4199999999989,18,-17.620555555555867,3,6.659599280237887,131.8577716340678,1
0.5676165154799423,133.4959852632304,-1363.51999999999,1684.66999999998,3048.18999999997,71,-452.3992957746509,8,0.5496654473263332,24.46387677777866,1
1.5953299968719241,27.670675912717442,-102.150000000001,188.509999999998,290.659999999999,48,-66.24125000000004,5,1.1669404128258651,5.653033817400653,1
-0.1846512355335285,13.126224731706582,-78.3699999999999,219.03,297.3999999999999,62,-41.709354838709906,10,1.617978770658246,33.332376502604,1
-2.13637159837358,24.21176102270601,-189.17,350.070000000001,539.240000000001,82,-110.53756097560985,62,-1.7852206904325543,39.090062744025815,1
-6.670828902095794,121.25487533817339,-3665.5,588.360000000001,4253.860000000001,16,-1317.8249999999985,3,-19.900799269607266,505.00454441104347,1
-40.05589302472446,449.2462737894706,-1548.31000000003,1026.28,2574.59000000003,101,-1181.800000000015,21,-0.3892732020307778,0.026458912547429048,1
-0.9591867375699997,307.1206690072527,-1204.08,1146.36,2350.4399999999996,37,-755.2224324324351,22,0.17201767062479537,-0.2890494228872025,1
-243.97735376916444,2689.90002242447,-6547.01000000001,4884.37,11431.38000000001,85,-5871.031176470594,3,-0.36497946796037034,-0.7892951047091157,1
-1.324829527686879,78.26599477911947,-479.599999999977,688.059999999998,1167.659999999975,63,-230.58380952381557,6,0.36818897042228116,7.544150433722001,1
4.827688457933364,97.87669974973524,-308.339999999997,1430.68000000001,1739.020000000007,77,-223.03376623376144,13,2.222443005548776,26.462123169698877,1
0.9197716609350274,68.17367544368723,-200.220000000001,644.570000000007,844.7900000000079,88,-153.1722727272698,9,0.5094851032286911,4.937489064504495,1
8.347675946203967,253.58439811254803,-626.960000000021,9583.72000000003,10210.680000000051,2,-572.710000000021,2,22.516551448486688,728.4761511618955,1
1.0026712543012735,20.022407674080824,-93.4399999999996,759.610000000001,853.0500000000006,22,-60.14136363636325,4,17.40268264084365,647.4830842586822,1
9.176665624022473,99.6912423150827,-329.629999999997,932.82,1262.449999999997,41,-227.63292682926823,8,2.993565164560844,17.546285167656844,1
330.22575852361587,2648.9512874579996,-6554.75,7682.75,14237.5,26,-5565.4807692307695,4,0.2760012029659536,-0.6591700380534307,1
8.179189865498039,81.0767990469392,-988.220000000001,810.619999999999,1798.8400000000001,17,-430.3135294117655,2,0.14491901765344828,24.080060662086154,1
0.8814607444447388,27.071948801492695,-112.810000000005,642.529999999999,755.340000000004,21,-72.97380952381283,6,5.899890819295807,115.82197288869675,1
-2.0724835783655364,126.1230407668903,-1012.42000000001,951.709999999992,1964.130000000002,72,-299.83638888890096,11,0.07890369249175026,2.6095913683801264,1
-8.887944948390613,127.7789857862786,-2127.3,212.619999999995,2339.919999999995,24,-1162.0983333333347,5,-13.164551160322473,196.85456098754233,1
-0.24824522990303072,22.54837301387047,-82.7099999999991,825.709999999999,908.4199999999981,24,-56.852499999999885,3,15.791396666130296,566.7257306931408,1
9.763281201130793,150.41793093527872,-1533.10000000001,1126.52000000002,2659.62000000003,42,-401.6828571428536,9,0.7423310453773194,8.240850478264232,1
-4.115161088519747,39.02947544445756,-171.299999999999,696.200000000001,867.5,55,-107.40763636363576,21,3.0016067673518827,55.3070159110384,1
-16.275802314726956,375.7392491680431,-1924.81000000006,1278.0,3202.81000000006,88,-906.1847727273312,8,-0.17629202737147634,0.16566771315143214,1
-2.1586174538688483,68.64277362822716,-224.400000000009,892.779999999999,1117.180000000008,73,-161.65671232877332,7,1.1343757621451949,11.260229275249584,1
-16.537954332076406,252.198716628146,-932.379999999888,3329.74000000022,4262.120000000108,58,-603.0110344826562,8,1.1869139256407497,14.861955136105134,1
0.5664685642790179,14.447050144446866,-362.91,268.68,631.59,19,-71.47000000000003,3,-3.590911696980731,169.2299734140211,1
0.4870722552394314,18.22761678090456,-55.29,133.98,189.26999999999998,56,-42.07696428571415,7,0.6983428817756969,3.501542123167999,1
-6.129937441351185,70.46015185058484,-885.229999999996,222.720000000001,1107.949999999997,70,-321.3827142857138,18,-4.4741226348297305,39.78076477219441,1
-0.01707225523932052,10.302484408373052,-30.8999999999996,253.32,284.2199999999996,15,-23.720000000000123,4,7.549645267235842,144.50646914561707,1
-4.093112292777461,95.80332502742222,-584.360000000001,1287.61,1871.970000000001,97,-311.4741237113436,7,0.884964169031874,22.2112863088219,1
0.4529214888959217,20.106223887380633,-59.6499999999999,887.8,947.4499999999998,18,-49.86944444444438,16,29.997142987520046,1244.2112223144195,1
0.3440850797623698,7.274193463034046,-17.3399999999997,226.01,243.34999999999968,7,-16.032857142856944,2,11.733674601805458,322.1461360229529,1
5.095527056620252,110.38611781783538,-366.889999999985,553.970000000001,920.859999999986,49,-261.93204081632325,9,0.356302560526204,0.8198611959729449,1
-5.103816077584508,191.36087071630496,-3654.36000000002,1194.29999999999,4848.66000000001,74,-616.7739189189299,8,-2.890390190191279,49.41844046206547,1
49.94928057554127,264.12065581474155,-369.399999999998,6675.82,7045.2199999999975,0,0.0,0,5.442058627717219,123.64572357464793,1
-4.155739756020825,86.20361496711521,-589.840000000026,469.059999999998,1058.900000000024,81,-296.10987654320945,14,-1.0517093412658796,6.5183550157596475,1
0.8814357209887143,41.138698848145054,-223.889999999999,328.220000000001,552.11,57,-115.24859649122776,16,0.7990096266898831,6.591251859650738,1
1.6259024085120757,28.99898204032165,-235.569999999992,387.059999999998,622.62999999999,21,-115.42142857142464,3,1.645474279649013,29.048424373479342,1
-0.1960212699408683,11.860352011007471,-42.1500000000005,73.96,116.1100000000005,80,-28.79962500000023,7,0.3072603711741353,1.9292919429898916,1
20.94539255552338,110.37568091614071,-186.909999999996,1260.08,1446.989999999996,0,0.0,0,4.431918054002988,33.01611906128766,1
2.952202064436062,110.09634371994225,-65.2099999999991,5432.61,5497.819999999999,0,0.0,0,42.36241085026153,1963.8631052646515,1
-39.40959336877973,294.43875642032845,-954.509999999995,799.610000000001,1754.119999999996,71,-702.2038028168981,15,-0.38949738697073544,-0.6566118080692411,1
-0.7121770409712974,142.9843544676691,-1269.67999999999,1008.61000000002,2278.29000000001,77,-356.4448051947999,7,-0.13428017509391493,2.9866427680924845,1
1.6233906787611958,20.570193661330368,-114.01,554.61,668.62,30,-56.441666666666805,6,6.865920332671517,170.64270340141266,1
9.17596496715557,1609.2676738805121,-2987.11,52251.67,55238.78,0,0.0,0,19.617992397529868,519.268657278354,1
-3.1000969659089814,78.13089698276366,-422.059999999998,982.209999999992,1404.26999999999,90,-240.19711111111494,11,1.9948496164636942,25.835459778641198,1
4.617438223333865,830.0137896784603,-3153.62000000011,5164.62000000011,8318.24000000022,54,-2063.4953703703704,7,0.20336292978856457,0.7409016917330589,1
-0.19485142320929455,12.39102043084501,-61.1100000000001,251.99,313.10000000000014,93,-34.93559139784951,19,2.4433362671993044,55.55469566221523,1
4.032952768221625,36.055067119272515,-474.659999999996,242.529999999999,717.189999999995,20,-154.58549999999664,7,0.7660078979201679,20.4418969741424,1
-5.9400813262480145,152.74697718622906,-853.380000000005,2613.12,3466.500000000005,91,-495.61516483516846,14,2.800113661389896,60.36247967978835,1
-1.1108195182985579,18.93563844863068,-53.96,301.07,355.03,66,-43.75075757575773,8,2.0786979959798986,29.145047736632044,1
9.125968095084579,162.4546147209863,-1063.57000000001,2858.23999999999,3921.8099999999995,26,-620.1126923076964,11,2.772226264453249,41.61362659696971,1
-0.38831091647914934,201.38318178272843,-1035.37,820.260000000009,1855.6300000000087,92,-566.4307608695563,14,-0.37488799668188266,2.875712554394706,1
-6.974651235532593,120.2908481142636,-300.539999999999,1146.35,1446.889999999999,88,-274.0431818181812,35,0.12460268057993232,2.229294467712341,1
-1.549859243036864,106.5317253455985,-902.539999999994,2124.12000000001,3026.660000000004,38,-336.092631578944,6,5.1559381856928965,103.6861765590759,1
-2.1163559587166967,45.67955197573711,-309.790000000008,239.580000000002,549.37000000001,60,-191.00666666667186,6,-1.3306471048209014,10.587824049386366,1
0.39054426024412503,13.04153267421606,-45.0100000000002,536.33,581.3400000000003,2,-36.474999999999895,2,22.779122476410503,901.4606668084983,1
0.8282952768190858,50.23869464718167,-144.810000000005,2439.74,2584.5500000000047,16,-117.26625000000325,5,36.16672835268606,1737.8198412928377,1
-8.907012824519578,153.1407114146273,-888.949999999997,2580.22,3469.169999999997,109,-508.14706422017963,13,1.4344134504676456,42.4096995545054,1
0.3838035658429951,13.308634121492082,-56.1300000000001,243.79,299.9200000000001,35,-33.441714285714255,9,6.220076832651804,107.18527748651643,1
15.785752267751167,60.724101874176206,-130.939999999999,252.689999999999,383.629999999998,5,-112.64999999999941,2,0.5622352922460615,-0.59396049392367,1
-1.1424053800427159,299.9956852430839,-2722.61,5082.5,7805.110000000001,54,-1113.192037037035,6,3.614292004021894,78.46715341873038,1
-1.1397309978074814,31.112837307857504,-184.970000000001,308.5,493.470000000001,92,-95.74478260869249,10,-0.2786251808608287,7.144079884003515,1
0.47675320614362965,130.93725034472823,-4709.48999999999,782.440000000002,5491.929999999992,10,-1503.225999999984,2,-16.630249794561475,554.896372556315,1
1.3238348451674866,20.104898661733177,-35.0099999999998,382.54,417.54999999999984,0,0.0,0,5.423957184951458,73.3264984245072,1
-0.0610259618672267,49.4228501188234,-613.590000000026,195.0,808.590000000026,67,-176.10716417913667,17,-1.6708889202736057,17.697167667950357,1
-7.142702533613434,87.41428879176627,-540.319999999978,788.840000000026,1329.160000000004,99,-364.3867676767545,45,-1.5538978590469146,12.399862863954366,1
-2.4732874569900867,53.542161140215946,-229.32,151.100000000002,380.420000000002,71,-124.92028169014031,6,-0.17719662013593757,-0.5314778621696195,1
-1.7391116671880615,36.546408304018506,-747.34,90.0299999999997,837.3699999999998,25,-366.2844,4,-12.088342669602014,174.66472078617122,1
1.7736346573789763,490.5740984858579,-1550.5,10954.1299999999,12504.6299999999,37,-1119.6432432433626,4,5.777093415889853,103.37918894659764,1
-7.099071004065049,68.46134194009059,-670.559999999998,476.680000000008,1147.2400000000061,70,-377.9401428571414,5,-4.615569490841284,34.58033702465042,1
-23.176818892718238,163.21668793088153,-422.580000000002,698.419999999998,1121.0,47,-373.4804255319224,11,-0.0866641904730376,-0.4291391335515291,1
12.238786362217983,182.87939968406891,-1335.51999999999,554.139999999999,1889.659999999989,73,-442.11726027396935,16,-0.36410278569753424,2.0957303193308965,1
2.67783234281484,40.56669768943183,-209.460000000006,708.059999999998,917.5200000000041,31,-111.34419354839403,4,3.4071075579274837,44.311458339874726,1
2.609411948705345,92.47597063922098,-377.87999999999,2354.89,2732.76999999999,30,-266.2293333333287,17,11.273227676158138,271.1148791651141,1
0.2861964341595943,51.75418260452433,-453.589999999997,1026.34,1479.9299999999969,28,-139.47499999999738,6,5.029001548332314,86.62098531016682,1
264.20618392242716,802.8660089129614,-877.37,2258.96,3136.33,0,0.0,0,0.6714445478082769,-0.8103740260189669,1
-1.000954019380089,233.2778866960858,-762.239999999991,711.920000000013,1474.160000000004,69,-590.5589855072329,41,-0.08337154576168795,0.003220294064163909,1
1.376071316859987,73.7325363196092,-322.659999999974,1516.90999999997,1839.569999999944,41,-176.36292682926276,7,3.176174764466491,58.46098152351384,1
40.08171723490773,1022.1539052729331,-3761.5,5569.0,9330.5,61,-2375.905737704918,6,0.230874519144331,0.4687088360979934,1
0.5851485767908856,16.10032917416767,-72.71,154.18,226.89,42,-36.15571428571407,4,0.6928665182722912,5.339045538622319,1
0.5161276196434601,8.790911696272001,-25.77,247.79,273.56,10,-18.990999999999964,3,9.434715846337685,231.08386738890928,1
-0.5296934626211981,18.139764969872473,-121.58,141.68,263.26,91,-63.2732967032967,9,-0.20858032105936972,12.1649454147048,1
4.009067876127998,56.31963404188543,-139.850000000006,1148.09999999999,1287.949999999996,18,-119.96611111111679,3,3.2686324071863253,55.58805489420446,1
0.5987488270254376,9.882359201904523,-39.77,167.97,207.74,60,-26.450666666666557,34,2.6606323064662294,34.34625515381645,1
1.8124241476314982,32.32548762375446,-149.810000000012,383.899999999994,533.710000000006,54,-73.65703703704423,6,1.0421533319009122,9.205592838955004,1
-44.70397873006157,1026.120665748462,-7507.84999999998,6230.92999999999,13738.77999999997,77,-4201.009610389612,7,-1.8102581236436082,11.403576121507806,1
0.15132311542090582,10.167860721382254,-33.1799999999998,173.25,206.4299999999998,58,-25.087241379310125,9,4.249505224940823,64.68964595556169,1
28.278726931525398,5922.067759086727,-27656.81,232539.59,260196.4,14,-17347.165714285693,2,34.060291621379655,1279.9504877678494,1
462.02266499843574,7532.188527400764,-14451.0600000001,15515.8100000001,29966.8700000002,0,0.0,0,0.05954353040841753,-1.1189310155963132,1
1.4984329058521502,24.09397385224697,-232.289999999994,535.050000000003,767.339999999997,24,-74.47666666666377,3,3.813611040483385,88.66763601350827,1
-5.659790428526523,87.12961601638581,-183.53,1625.31,1808.84,7,-180.98571428571427,2,3.731400824292488,69.5815890297937,1
1.1539630903955103,64.72261899472493,-184.980000000003,290.359999999997,475.34000000000003,67,-144.1976119403001,21,-0.1627022149719168,-0.6190465719977487,1
3.1278073194185096,150.06392608950623,-635.129999999888,1841.56000000006,2476.6899999999478,45,-382.3459999999341,5,0.7065539142254227,7.754302862757964,1
-0.04563340631871124,34.61401631573397,-70.6800000000003,859.09,929.7700000000003,1,-70.6800000000003,1,12.269176624823148,266.66741593365157,1
-2.3015827338181163,32.88299291931427,-370.540000000008,522.489999999991,893.0299999999991,56,-124.46642857143313,5,-0.9630041456173357,39.65232111930278,1
0.7160212699404293,14.348100858490058,-46.5200000000004,434.24,480.7600000000004,21,-33.38142857142858,6,9.812163235077007,268.7460262370086,1
-1.2131779793503359,46.78059437731174,-207.839999999997,998.560000000012,1206.400000000009,86,-118.53290697673879,15,3.3755681690210313,69.59218076942729,1
-0.7251079136702631,24.2073806224308,-304.830000000002,113.539999999997,418.369999999999,72,-83.63986111111218,8,-1.7093851119716268,18.154166566604655,1
0.8223490772598812,11.005061937910686,-13.6700000000001,335.34,349.01000000000005,0,0.0,0,19.72250207399222,527.1533021135117,1
0.8692774476069148,18.501127546655752,-90.7200000000003,368.36,459.0800000000003,28,-56.1342857142859,16,8.431221859696384,149.95095927617123,1
2.202286518611527,25.15214452529479,-78.9299999999994,183.410000000001,262.3400000000004,36,-58.486666666666274,11,0.756503002930534,2.687220912436919,1
0.37190803878644557,5.759968371980824,-13.5799999999999,149.31,162.8899999999999,9,-12.041111111111022,1,6.572147744202389,143.77231036477352,1
-0.5713606506101088,33.323364540955716,-195.110000000001,134.539999999999,329.65,67,-98.7755223880598,12,-0.5610542400184279,1.5673600125232872,1
3.4439693462585086,143.50274019690033,-1336.69,640.609999999986,1977.299999999986,42,-504.98809523809877,6,-0.8546674451624403,8.400669414149704,1
-1.2360619330618887,15.974302811181685,-48.9899999999998,123.71,172.6999999999998,72,-37.36930555555519,10,0.570350264162053,5.1985767252937425,1
37.18553956828971,350.9988739997255,-891.120000000112,1155.43999999994,2046.560000000052,20,-744.006000000058,7,0.4140351766170135,-0.2690620378103148,1
-2.606468564280817,76.16108389609735,-585.669999999998,1533.14,2118.809999999998,86,-232.8416279069784,7,6.209899691974405,131.28115055302987,1
5.663656553018707,44.162297615397115,-90.21,234.860000000001,325.070000000001,6,-86.835,3,1.1225096509382242,2.7133329593146556,1
7.21216140131375,42.707917119219175,-556.05,290.05,846.0999999999999,6,-262.2633333333334,1,0.7366437577557812,16.301594928408992,1
-4.145107913665064,98.15784077189602,-670.550000000003,1668.5,2339.050000000003,105,-337.32257142856764,39,1.973205001533258,59.73640145058719,1
1.4442633719110662,10.608209526091828,-36.2,205.47,241.67000000000002,20,-27.513500000000107,5,4.721278419365812,68.25788410490112,1
0.5484798248356416,23.66198126798378,-87.0600000000004,282.11,369.1700000000004,63,-58.98539682539704,15,0.9227826371568397,9.126701632961367,1
-1.0121332499216262,19.747199587266266,-85.1300000000001,228.38,313.5100000000001,151,-59.397748344370676,74,0.07107699612050278,11.554681714039884,1
0.07125742883809144,38.67878374866011,-163.07,173.98,337.04999999999995,95,-104.59715789473834,5,-0.1295718695375934,1.8497431718518813,1
4.861554582421184,181.51290799320486,-648.030000000028,531.869999999995,1179.900000000023,17,-428.72000000000287,5,0.1585039365644417,-0.7541155042192069,1
0.7685486393355035,61.69151584610275,-504.860000000015,1201.09,1705.9500000000148,48,-217.40895833334488,6,1.911582754411606,54.098587038942064,1
-1039.7329214888355,8116.217585870963,-22760.6899999999,13375.1900000001,36135.880000000005,113,-20053.730796460102,109,-0.35776383071710555,-0.5425687159130983,1
-10.197757272500594,227.69557525385483,-1131.12000000011,1912.55999999994,3043.68000000005,92,-600.2058695652739,9,0.07265724633737433,3.8781670511934863,1
-3.684989052237127,41.236265490385556,-357.16,213.209999999999,570.369999999999,83,-154.95313253012125,24,-1.7686351795495132,11.428651892418657,1
